DATE,STAFF_GROUP_ORDER,STAFF_GROUP,PAYMENT_TYPE,AMOUNT,SAMPLE_SIZE
2011-02-28,20,Support to ambulance staff,PUBGRP_170_RRP,272.05,83
2011-02-28,20,Support to ambulance staff,PUBGRP_180_SHIFT_WORKING,312.07,10037
2011-02-28,20,Support to ambulance staff,PUBGRP_190_OTHER_PAYMENTS,65.41,442
2011-02-28,21,Support to ST&T staff,PUBGRP_100_ADDITIONAL_ACTIVITY,141.73,4727
2011-02-28,21,Support to ST&T staff,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,233.37,11001
2011-02-28,21,Support to ST&T staff,PUBGRP_140_LOCAL,150.69,2554
2011-02-28,21,Support to ST&T staff,PUBGRP_150_ON_CALL_STANDBY,224.87,2218
2011-02-28,21,Support to ST&T staff,PUBGRP_160_OVERTIME_ADH,164.81,4584
2011-02-28,21,Support to ST&T staff,PUBGRP_170_RRP,46.02,447
2011-02-28,21,Support to ST&T staff,PUBGRP_180_SHIFT_WORKING,137.13,10651
2011-02-28,21,Support to ST&T staff,PUBGRP_190_OTHER_PAYMENTS,79.86,1822
2011-02-28,22,NHS infrastructure support,PUBGRP_100_ADDITIONAL_ACTIVITY,174.09,20794
2011-02-28,22,NHS infrastructure support,PUBGRP_120_MEDICAL_AWARDS,1543.89,43
2011-02-28,22,NHS infrastructure support,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,283.21,35076
2011-02-28,22,NHS infrastructure support,PUBGRP_140_LOCAL,387.38,7688
2011-02-28,22,NHS infrastructure support,PUBGRP_150_ON_CALL_STANDBY,205.2,10389
2011-02-28,22,NHS infrastructure support,PUBGRP_160_OVERTIME_ADH,260.89,18790
2011-02-28,22,NHS infrastructure support,PUBGRP_170_RRP,252.32,5988
2011-02-28,22,NHS infrastructure support,PUBGRP_180_SHIFT_WORKING,226.15,45151
2011-02-28,22,NHS infrastructure support,PUBGRP_190_OTHER_PAYMENTS,1577.61,6264
2011-02-28,23,Senior managers,PUBGRP_100_ADDITIONAL_ACTIVITY,2687.83,104
2011-02-28,23,Senior managers,PUBGRP_120_MEDICAL_AWARDS,1624.57,40
2011-02-28,23,Senior managers,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,349.7,1963
2011-02-28,23,Senior managers,PUBGRP_140_LOCAL,960.07,836
2011-02-28,23,Senior managers,PUBGRP_150_ON_CALL_STANDBY,172.74,1743
2011-02-28,23,Senior managers,PUBGRP_160_OVERTIME_ADH,448.98,13
2011-02-28,23,Senior managers,PUBGRP_170_RRP,574.74,247
2011-02-28,23,Senior managers,PUBGRP_180_SHIFT_WORKING,113.89,92
2011-02-28,23,Senior managers,PUBGRP_190_OTHER_PAYMENTS,7201.92,311
2011-02-28,24,Managers,PUBGRP_100_ADDITIONAL_ACTIVITY,826.8,281
2011-02-28,24,Managers,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,359.02,5830
2011-02-28,24,Managers,PUBGRP_140_LOCAL,749.87,1106
2011-02-28,24,Managers,PUBGRP_150_ON_CALL_STANDBY,173.38,2417
2011-02-28,24,Managers,PUBGRP_160_OVERTIME_ADH,483.6,430
2011-02-28,24,Managers,PUBGRP_170_RRP,203.79,327
2011-02-28,24,Managers,PUBGRP_180_SHIFT_WORKING,261.05,636
2011-02-28,24,Managers,PUBGRP_190_OTHER_PAYMENTS,5826.14,619
2011-02-28,25,Central functions,PUBGRP_100_ADDITIONAL_ACTIVITY,232.09,3819
2011-02-28,25,Central functions,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,278.71,18796
2011-02-28,25,Central functions,PUBGRP_140_LOCAL,211.38,2503
2011-02-28,25,Central functions,PUBGRP_150_ON_CALL_STANDBY,187.37,2486
2011-02-28,25,Central functions,PUBGRP_160_OVERTIME_ADH,258.92,3383
2011-02-28,25,Central functions,PUBGRP_170_RRP,176.17,949
2011-02-28,25,Central functions,PUBGRP_180_SHIFT_WORKING,196.84,4241
2011-02-28,25,Central functions,PUBGRP_190_OTHER_PAYMENTS,1474.9,2431
2011-02-28,26,"Hotel, property & estates",PUBGRP_100_ADDITIONAL_ACTIVITY,133.88,16595
2011-02-28,26,"Hotel, property & estates",PUBGRP_130_GEOGRAPHIC_ALLOWANCE,225.01,8514
2011-02-28,26,"Hotel, property & estates",PUBGRP_140_LOCAL,251.8,3245
2011-02-28,26,"Hotel, property & estates",PUBGRP_150_ON_CALL_STANDBY,252.71,3743
2011-02-28,26,"Hotel, property & estates",PUBGRP_160_OVERTIME_ADH,254.78,14964
2011-02-28,26,"Hotel, property & estates",PUBGRP_170_RRP,254.22,4465
2011-02-28,26,"Hotel, property & estates",PUBGRP_180_SHIFT_WORKING,228.94,40184
2011-02-28,26,"Hotel, property & estates",PUBGRP_190_OTHER_PAYMENTS,155.17,2903
2011-02-28,27,Unknown classification,PUBGRP_100_ADDITIONAL_ACTIVITY,220.86,197
2011-02-28,27,Unknown classification,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,231.43,759
2011-02-28,27,Unknown classification,PUBGRP_140_LOCAL,259.1,154
2011-02-28,27,Unknown classification,PUBGRP_150_ON_CALL_STANDBY,223.88,117
2011-02-28,27,Unknown classification,PUBGRP_160_OVERTIME_ADH,192.82,226
2011-02-28,27,Unknown classification,PUBGRP_170_RRP,68.27,38
2011-02-28,27,Unknown classification,PUBGRP_180_SHIFT_WORKING,179.08,768
2011-02-28,27,Unknown classification,PUBGRP_190_OTHER_PAYMENTS,242.23,180
2011-03-31,1,All staff,PUBGRP_100_ADDITIONAL_ACTIVITY,575.66,114649
2011-03-31,1,All staff,PUBGRP_110_BAND_SUPPLEMENT,1304.44,44751
2011-03-31,1,All staff,PUBGRP_120_MEDICAL_AWARDS,1291.0,21199
2011-03-31,1,All staff,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,260.73,232228
2011-03-31,1,All staff,PUBGRP_140_LOCAL,565.63,61178
2011-03-31,1,All staff,PUBGRP_150_ON_CALL_STANDBY,261.34,90811
2011-03-31,1,All staff,PUBGRP_160_OVERTIME_ADH,270.9,91940
2011-03-31,1,All staff,PUBGRP_170_RRP,82.32,55761
2011-03-31,1,All staff,PUBGRP_180_SHIFT_WORKING,259.91,416667
2011-03-31,1,All staff,PUBGRP_190_OTHER_PAYMENTS,689.8,60082
2011-03-31,2,Professionally qualified clinical staff,PUBGRP_100_ADDITIONAL_ACTIVITY,896.69,62423
2011-03-31,2,Professionally qualified clinical staff,PUBGRP_110_BAND_SUPPLEMENT,1304.12,44667
2011-03-31,2,Professionally qualified clinical staff,PUBGRP_120_MEDICAL_AWARDS,1289.5,21127
2011-03-31,2,Professionally qualified clinical staff,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,269.15,137337
2011-03-31,2,Professionally qualified clinical staff,PUBGRP_140_LOCAL,606.5,42097
2011-03-31,2,Professionally qualified clinical staff,PUBGRP_150_ON_CALL_STANDBY,279.69,74477
2011-03-31,2,Professionally qualified clinical staff,PUBGRP_160_OVERTIME_ADH,309.55,45295
2011-03-31,2,Professionally qualified clinical staff,PUBGRP_170_RRP,56.58,45620
2011-03-31,2,Professionally qualified clinical staff,PUBGRP_180_SHIFT_WORKING,284.62,244188
2011-03-31,2,Professionally qualified clinical staff,PUBGRP_190_OTHER_PAYMENTS,405.37,37134
2011-03-31,3,HCHS doctors - All grades,PUBGRP_100_ADDITIONAL_ACTIVITY,1540.18,30817
2011-03-31,3,HCHS doctors - All grades,PUBGRP_110_BAND_SUPPLEMENT,1305.09,44619
2011-03-31,3,HCHS doctors - All grades,PUBGRP_120_MEDICAL_AWARDS,1289.44,21123
2011-03-31,3,HCHS doctors - All grades,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,143.14,25989
2011-03-31,3,HCHS doctors - All grades,PUBGRP_140_LOCAL,1233.13,12831
2011-03-31,3,HCHS doctors - All grades,PUBGRP_150_ON_CALL_STANDBY,313.63,30334
2011-03-31,3,HCHS doctors - All grades,PUBGRP_160_OVERTIME_ADH,909.66,161
2011-03-31,3,HCHS doctors - All grades,PUBGRP_170_RRP,1444.25,100
2011-03-31,3,HCHS doctors - All grades,PUBGRP_180_SHIFT_WORKING,157.49,836
2011-03-31,3,HCHS doctors - All grades,PUBGRP_190_OTHER_PAYMENTS,743.04,5766
2011-03-31,4,HCHS doctors - Consultant,PUBGRP_100_ADDITIONAL_ACTIVITY,1617.4,24162
2011-03-31,4,HCHS doctors - Consultant,PUBGRP_110_BAND_SUPPLEMENT,1208.96,265
2011-03-31,4,HCHS doctors - Consultant,PUBGRP_120_MEDICAL_AWARDS,1290.46,21095
2011-03-31,4,HCHS doctors - Consultant,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,142.82,9619
2011-03-31,4,HCHS doctors - Consultant,PUBGRP_140_LOCAL,1519.57,6450
2011-03-31,4,HCHS doctors - Consultant,PUBGRP_150_ON_CALL_STANDBY,311.39,28770
2011-03-31,4,HCHS doctors - Consultant,PUBGRP_160_OVERTIME_ADH,1013.98,46
2011-03-31,4,HCHS doctors - Consultant,PUBGRP_170_RRP,1386.93,87
2011-03-31,4,HCHS doctors - Consultant,PUBGRP_180_SHIFT_WORKING,148.97,756
2011-03-31,4,HCHS doctors - Consultant,PUBGRP_190_OTHER_PAYMENTS,625.31,3700
2011-03-31,5,HCHS doctors - Associate Specialist,PUBGRP_100_ADDITIONAL_ACTIVITY,1620.93,1554
2011-03-31,5,HCHS doctors - Associate Specialist,PUBGRP_110_BAND_SUPPLEMENT,2018.2,13
2011-03-31,5,HCHS doctors - Associate Specialist,PUBGRP_120_MEDICAL_AWARDS,51.97,22
2011-03-31,5,HCHS doctors - Associate Specialist,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,114.62,909
2011-03-31,5,HCHS doctors - Associate Specialist,PUBGRP_140_LOCAL,1724.79,603
2011-03-31,5,HCHS doctors - Associate Specialist,PUBGRP_150_ON_CALL_STANDBY,357.85,531
2011-03-31,5,HCHS doctors - Associate Specialist,PUBGRP_160_OVERTIME_ADH,1295.15,19
2011-03-31,5,HCHS doctors - Associate Specialist,PUBGRP_180_SHIFT_WORKING,277.95,13
2011-03-31,5,HCHS doctors - Associate Specialist,PUBGRP_190_OTHER_PAYMENTS,1032.33,177
2011-03-31,6,HCHS doctors - Specialty Doctor,PUBGRP_100_ADDITIONAL_ACTIVITY,1290.18,2555
2011-03-31,6,HCHS doctors - Specialty Doctor,PUBGRP_110_BAND_SUPPLEMENT,915.67,98
2011-03-31,6,HCHS doctors - Specialty Doctor,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,106.16,1181
2011-03-31,6,HCHS doctors - Specialty Doctor,PUBGRP_140_LOCAL,1335.29,811
2011-03-31,6,HCHS doctors - Specialty Doctor,PUBGRP_150_ON_CALL_STANDBY,258.04,737
2011-03-31,6,HCHS doctors - Specialty Doctor,PUBGRP_160_OVERTIME_ADH,1041.18,26
2011-03-31,6,HCHS doctors - Specialty Doctor,PUBGRP_180_SHIFT_WORKING,226.36,17
2011-03-31,6,HCHS doctors - Specialty Doctor,PUBGRP_190_OTHER_PAYMENTS,1119.97,211
2011-03-31,7,HCHS doctors - Staff Grade,PUBGRP_100_ADDITIONAL_ACTIVITY,1436.07,472
2011-03-31,7,HCHS doctors - Staff Grade,PUBGRP_110_BAND_SUPPLEMENT,2018.0,39
2011-03-31,7,HCHS doctors - Staff Grade,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,117.07,210
2011-03-31,7,HCHS doctors - Staff Grade,PUBGRP_140_LOCAL,1077.97,217
2011-03-31,7,HCHS doctors - Staff Grade,PUBGRP_160_OVERTIME_ADH,1126.54,11
2011-03-31,7,HCHS doctors - Staff Grade,PUBGRP_190_OTHER_PAYMENTS,704.51,48
2011-03-31,8,HCHS doctors - Specialty Registrar,PUBGRP_100_ADDITIONAL_ACTIVITY,1068.92,1132
2011-03-31,8,HCHS doctors - Specialty Registrar,PUBGRP_110_BAND_SUPPLEMENT,1476.72,25662
2011-03-31,8,HCHS doctors - Specialty Registrar,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,153.79,8769
2011-03-31,8,HCHS doctors - Specialty Registrar,PUBGRP_140_LOCAL,902.09,2584
2011-03-31,8,HCHS doctors - Specialty Registrar,PUBGRP_150_ON_CALL_STANDBY,665.61,159
2011-03-31,8,HCHS doctors - Specialty Registrar,PUBGRP_160_OVERTIME_ADH,656.6,23
2011-03-31,8,HCHS doctors - Specialty Registrar,PUBGRP_190_OTHER_PAYMENTS,824.15,1177
2011-03-31,9,HCHS doctors - Core Training,PUBGRP_100_ADDITIONAL_ACTIVITY,815.32,320
2011-03-31,9,HCHS doctors - Core Training,PUBGRP_110_BAND_SUPPLEMENT,1266.6,7759
2011-03-31,9,HCHS doctors - Core Training,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,148.37,2053
2011-03-31,9,HCHS doctors - Core Training,PUBGRP_140_LOCAL,715.12,779
2011-03-31,9,HCHS doctors - Core Training,PUBGRP_150_ON_CALL_STANDBY,539.03,29
2011-03-31,9,HCHS doctors - Core Training,PUBGRP_190_OTHER_PAYMENTS,412.01,143
2011-03-31,10,HCHS doctors - Foundation Doctor Year 2,PUBGRP_100_ADDITIONAL_ACTIVITY,563.4,186
2011-03-31,10,HCHS doctors - Foundation Doctor Year 2,PUBGRP_110_BAND_SUPPLEMENT,1101.95,4972
2011-03-31,10,HCHS doctors - Foundation Doctor Year 2,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,141.3,1490
2011-03-31,10,HCHS doctors - Foundation Doctor Year 2,PUBGRP_140_LOCAL,579.85,452
2011-03-31,10,HCHS doctors - Foundation Doctor Year 2,PUBGRP_150_ON_CALL_STANDBY,659.8,41
2011-03-31,10,HCHS doctors - Foundation Doctor Year 2,PUBGRP_190_OTHER_PAYMENTS,3.24,65
2011-03-31,11,HCHS doctors - Foundation Doctor Year 1,PUBGRP_100_ADDITIONAL_ACTIVITY,342.01,164
2011-03-31,11,HCHS doctors - Foundation Doctor Year 1,PUBGRP_110_BAND_SUPPLEMENT,764.24,5888
2011-03-31,11,HCHS doctors - Foundation Doctor Year 1,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,138.58,1369
2011-03-31,11,HCHS doctors - Foundation Doctor Year 1,PUBGRP_140_LOCAL,271.81,515
2011-03-31,11,HCHS doctors - Foundation Doctor Year 1,PUBGRP_150_ON_CALL_STANDBY,203.32,36
2011-03-31,11,HCHS doctors - Foundation Doctor Year 1,PUBGRP_190_OTHER_PAYMENTS,202.67,39
2011-03-31,12,HCHS doctors - Hospital Practitioner / Clinical Assistant,PUBGRP_100_ADDITIONAL_ACTIVITY,1007.56,163
2011-03-31,12,HCHS doctors - Hospital Practitioner / Clinical Assistant,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,30.6,257
2011-03-31,12,HCHS doctors - Hospital Practitioner / Clinical Assistant,PUBGRP_140_LOCAL,1021.81,249
2011-03-31,12,HCHS doctors - Hospital Practitioner / Clinical Assistant,PUBGRP_150_ON_CALL_STANDBY,509.31,15
2011-03-31,12,HCHS doctors - Hospital Practitioner / Clinical Assistant,PUBGRP_190_OTHER_PAYMENTS,2345.28,125
2011-03-31,13,HCHS doctors - Other HCHS doctor grades,PUBGRP_100_ADDITIONAL_ACTIVITY,810.84,117
2011-03-31,13,HCHS doctors - Other HCHS doctor grades,PUBGRP_110_BAND_SUPPLEMENT,1409.98,10
2011-03-31,13,HCHS doctors - Other HCHS doctor grades,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,114.32,269
2011-03-31,13,HCHS doctors - Other HCHS doctor grades,PUBGRP_140_LOCAL,687.07,174
2011-03-31,13,HCHS doctors - Other HCHS doctor grades,PUBGRP_160_OVERTIME_ADH,623.72,18
2011-03-31,13,HCHS doctors - Other HCHS doctor grades,PUBGRP_180_SHIFT_WORKING,291.67,36
2011-03-31,13,HCHS doctors - Other HCHS doctor grades,PUBGRP_190_OTHER_PAYMENTS,2108.15,89
2011-03-31,14,Nurses & health visitors,PUBGRP_100_ADDITIONAL_ACTIVITY,255.14,20549
2011-03-31,14,Nurses & health visitors,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,294.62,68839
2011-03-31,14,Nurses & health visitors,PUBGRP_140_LOCAL,300.78,12786
2011-03-31,14,Nurses & health visitors,PUBGRP_150_ON_CALL_STANDBY,149.86,14287
2011-03-31,14,Nurses & health visitors,PUBGRP_160_OVERTIME_ADH,300.94,20368
2011-03-31,14,Nurses & health visitors,PUBGRP_170_RRP,48.45,34084
2011-03-31,14,Nurses & health visitors,PUBGRP_180_SHIFT_WORKING,286.99,182354
2011-03-31,14,Nurses & health visitors,PUBGRP_190_OTHER_PAYMENTS,254.43,22076
2011-03-31,15,Midwives,PUBGRP_100_ADDITIONAL_ACTIVITY,233.16,2673
2011-03-31,15,Midwives,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,277.4,6163
2011-03-31,15,Midwives,PUBGRP_140_LOCAL,110.28,1743
2011-03-31,15,Midwives,PUBGRP_150_ON_CALL_STANDBY,89.68,5809
2011-03-31,15,Midwives,PUBGRP_160_OVERTIME_ADH,236.1,1026
2011-03-31,15,Midwives,PUBGRP_170_RRP,44.19,2564
2011-03-31,15,Midwives,PUBGRP_180_SHIFT_WORKING,295.67,19126
2011-03-31,15,Midwives,PUBGRP_190_OTHER_PAYMENTS,133.77,1656
2011-03-31,16,Ambulance staff,PUBGRP_100_ADDITIONAL_ACTIVITY,269.27,1491
2011-03-31,16,Ambulance staff,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,270.73,4308
2011-03-31,16,Ambulance staff,PUBGRP_140_LOCAL,139.05,3064
2011-03-31,16,Ambulance staff,PUBGRP_150_ON_CALL_STANDBY,118.68,671
2011-03-31,16,Ambulance staff,PUBGRP_160_OVERTIME_ADH,374.29,13278
2011-03-31,16,Ambulance staff,PUBGRP_170_RRP,322.4,99
2011-03-31,16,Ambulance staff,PUBGRP_180_SHIFT_WORKING,500.99,17938
2011-03-31,16,Ambulance staff,PUBGRP_190_OTHER_PAYMENTS,389.72,930
2011-03-31,17,"Scientific, therapeutic & technical staff",PUBGRP_100_ADDITIONAL_ACTIVITY,324.93,6902
2011-03-31,17,"Scientific, therapeutic & technical staff",PUBGRP_110_BAND_SUPPLEMENT,407.6,41
2011-03-31,17,"Scientific, therapeutic & technical staff",PUBGRP_130_GEOGRAPHIC_ALLOWANCE,313.95,32130
2011-03-31,17,"Scientific, therapeutic & technical staff",PUBGRP_140_LOCAL,449.28,11676
2011-03-31,17,"Scientific, therapeutic & technical staff",PUBGRP_150_ON_CALL_STANDBY,366.8,23378
2011-03-31,17,"Scientific, therapeutic & technical staff",PUBGRP_160_OVERTIME_ADH,242.07,10464
2011-03-31,17,"Scientific, therapeutic & technical staff",PUBGRP_170_RRP,72.8,8796
2011-03-31,17,"Scientific, therapeutic & technical staff",PUBGRP_180_SHIFT_WORKING,99.74,23993
2011-03-31,17,"Scientific, therapeutic & technical staff",PUBGRP_190_OTHER_PAYMENTS,680.93,6708
2011-03-31,18,Support to clinical staff,PUBGRP_100_ADDITIONAL_ACTIVITY,171.91,30370
2011-03-31,18,Support to clinical staff,PUBGRP_110_BAND_SUPPLEMENT,1458.09,73
2011-03-31,18,Support to clinical staff,PUBGRP_120_MEDICAL_AWARDS,1316.06,26
2011-03-31,18,Support to clinical staff,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,227.07,59677
2011-03-31,18,Support to clinical staff,PUBGRP_140_LOCAL,217.84,11562
2011-03-31,18,Support to clinical staff,PUBGRP_150_ON_CALL_STANDBY,145.94,6009
2011-03-31,18,Support to clinical staff,PUBGRP_160_OVERTIME_ADH,214.56,27362
2011-03-31,18,Support to clinical staff,PUBGRP_170_RRP,101.73,4119
2011-03-31,18,Support to clinical staff,PUBGRP_180_SHIFT_WORKING,232.37,131916
2011-03-31,18,Support to clinical staff,PUBGRP_190_OTHER_PAYMENTS,248.75,15978
2011-03-31,19,"Support to doctors, nurses & midwives",PUBGRP_100_ADDITIONAL_ACTIVITY,171.07,23807
2011-03-31,19,"Support to doctors, nurses & midwives",PUBGRP_110_BAND_SUPPLEMENT,1473.99,72
2011-03-31,19,"Support to doctors, nurses & midwives",PUBGRP_120_MEDICAL_AWARDS,1316.06,26
2011-03-31,19,"Support to doctors, nurses & midwives",PUBGRP_130_GEOGRAPHIC_ALLOWANCE,225.4,46961
2011-03-31,19,"Support to doctors, nurses & midwives",PUBGRP_140_LOCAL,254.14,7744
2011-03-31,19,"Support to doctors, nurses & midwives",PUBGRP_150_ON_CALL_STANDBY,114.99,3652
2011-03-31,19,"Support to doctors, nurses & midwives",PUBGRP_160_OVERTIME_ADH,211.29,15043
2011-03-31,19,"Support to doctors, nurses & midwives",PUBGRP_170_RRP,98.76,3591
2011-03-31,19,"Support to doctors, nurses & midwives",PUBGRP_180_SHIFT_WORKING,235.55,112209
2011-03-31,19,"Support to doctors, nurses & midwives",PUBGRP_190_OTHER_PAYMENTS,245.44,13646
2011-03-31,20,Support to ambulance staff,PUBGRP_100_ADDITIONAL_ACTIVITY,196.41,1805
2011-03-31,20,Support to ambulance staff,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,229.29,1770
2011-03-31,20,Support to ambulance staff,PUBGRP_140_LOCAL,122.68,1395
2011-03-31,20,Support to ambulance staff,PUBGRP_150_ON_CALL_STANDBY,122.9,291
2011-03-31,20,Support to ambulance staff,PUBGRP_160_OVERTIME_ADH,249.45,7890
2011-03-31,20,Support to ambulance staff,PUBGRP_170_RRP,270.67,83
2011-03-31,20,Support to ambulance staff,PUBGRP_180_SHIFT_WORKING,312.05,9957
2011-03-31,20,Support to ambulance staff,PUBGRP_190_OTHER_PAYMENTS,308.37,524
2011-03-31,21,Support to ST&T staff,PUBGRP_100_ADDITIONAL_ACTIVITY,166.35,4770
2011-03-31,21,Support to ST&T staff,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,232.51,11011
2011-03-31,21,Support to ST&T staff,PUBGRP_140_LOCAL,156.43,2426
2011-03-31,21,Support to ST&T staff,PUBGRP_150_ON_CALL_STANDBY,203.89,2066
2011-03-31,21,Support to ST&T staff,PUBGRP_160_OVERTIME_ADH,163.4,4433
2011-03-31,21,Support to ST&T staff,PUBGRP_170_RRP,94.18,445
2011-03-31,21,Support to ST&T staff,PUBGRP_180_SHIFT_WORKING,113.88,9786
2011-03-31,21,Support to ST&T staff,PUBGRP_190_OTHER_PAYMENTS,256.17,1810
2011-03-31,22,NHS infrastructure support,PUBGRP_100_ADDITIONAL_ACTIVITY,219.31,21740
2011-03-31,22,NHS infrastructure support,PUBGRP_110_BAND_SUPPLEMENT,873.89,14
2011-03-31,22,NHS infrastructure support,PUBGRP_120_MEDICAL_AWARDS,1756.28,49
2011-03-31,22,NHS infrastructure support,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,283.04,34833
2011-03-31,22,NHS infrastructure support,PUBGRP_140_LOCAL,882.68,7386
2011-03-31,22,NHS infrastructure support,PUBGRP_150_ON_CALL_STANDBY,195.87,10225
2011-03-31,22,NHS infrastructure support,PUBGRP_160_OVERTIME_ADH,260.52,19112
2011-03-31,22,NHS infrastructure support,PUBGRP_170_RRP,264.48,6002
2011-03-31,22,NHS infrastructure support,PUBGRP_180_SHIFT_WORKING,200.67,40030
2011-03-31,22,NHS infrastructure support,PUBGRP_190_OTHER_PAYMENTS,3284.73,6818
2011-03-31,23,Senior managers,PUBGRP_100_ADDITIONAL_ACTIVITY,3323.17,161
2011-03-31,23,Senior managers,PUBGRP_110_BAND_SUPPLEMENT,867.51,13
2011-03-31,23,Senior managers,PUBGRP_120_MEDICAL_AWARDS,1840.28,46
2011-03-31,23,Senior managers,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,346.21,1944
2011-03-31,23,Senior managers,PUBGRP_140_LOCAL,1754.56,881
2011-03-31,23,Senior managers,PUBGRP_150_ON_CALL_STANDBY,177.53,1747
2011-03-31,23,Senior managers,PUBGRP_160_OVERTIME_ADH,445.45,12
2011-03-31,23,Senior managers,PUBGRP_170_RRP,607.53,245
2011-03-31,23,Senior managers,PUBGRP_180_SHIFT_WORKING,97.14,81
2011-03-31,23,Senior managers,PUBGRP_190_OTHER_PAYMENTS,11063.92,372
2011-03-31,24,Managers,PUBGRP_100_ADDITIONAL_ACTIVITY,1694.62,361
2011-03-31,24,Managers,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,360.44,5757
2011-03-31,24,Managers,PUBGRP_140_LOCAL,2114.18,1149
2011-03-31,24,Managers,PUBGRP_150_ON_CALL_STANDBY,181.22,2384
2011-03-31,24,Managers,PUBGRP_160_OVERTIME_ADH,484.09,451
2011-03-31,24,Managers,PUBGRP_170_RRP,221.16,320
2011-03-31,24,Managers,PUBGRP_180_SHIFT_WORKING,250.5,583
2011-03-31,24,Managers,PUBGRP_190_OTHER_PAYMENTS,9680.09,759
2011-03-31,25,Central functions,PUBGRP_100_ADDITIONAL_ACTIVITY,299.93,4223
2011-03-31,25,Central functions,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,278.67,18646
2011-03-31,25,Central functions,PUBGRP_140_LOCAL,797.79,2283
2011-03-31,25,Central functions,PUBGRP_150_ON_CALL_STANDBY,168.64,2461
2011-03-31,25,Central functions,PUBGRP_160_OVERTIME_ADH,261.06,3586
2011-03-31,25,Central functions,PUBGRP_170_RRP,200.12,973
2011-03-31,25,Central functions,PUBGRP_180_SHIFT_WORKING,169.7,3922
2011-03-31,25,Central functions,PUBGRP_190_OTHER_PAYMENTS,3507.23,2713
2011-03-31,26,"Hotel, property & estates",PUBGRP_100_ADDITIONAL_ACTIVITY,138.51,16999
2011-03-31,26,"Hotel, property & estates",PUBGRP_130_GEOGRAPHIC_ALLOWANCE,224.94,8514
2011-03-31,26,"Hotel, property & estates",PUBGRP_140_LOCAL,235.18,3075
2011-03-31,26,"Hotel, property & estates",PUBGRP_150_ON_CALL_STANDBY,232.74,3633
2011-03-31,26,"Hotel, property & estates",PUBGRP_160_OVERTIME_ADH,253.55,15063
2011-03-31,26,"Hotel, property & estates",PUBGRP_170_RRP,262.78,4464
2011-03-31,26,"Hotel, property & estates",PUBGRP_180_SHIFT_WORKING,203.5,35446
2011-03-31,26,"Hotel, property & estates",PUBGRP_190_OTHER_PAYMENTS,476.37,2975
2011-03-31,27,Unknown classification,PUBGRP_100_ADDITIONAL_ACTIVITY,198.18,182
2011-03-31,27,Unknown classification,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,230.05,761
2011-03-31,27,Unknown classification,PUBGRP_140_LOCAL,219.12,154
2011-03-31,27,Unknown classification,PUBGRP_150_ON_CALL_STANDBY,225.47,101
2011-03-31,27,Unknown classification,PUBGRP_160_OVERTIME_ADH,186.35,191
2011-03-31,27,Unknown classification,PUBGRP_170_RRP,69.32,37
2011-03-31,27,Unknown classification,PUBGRP_180_SHIFT_WORKING,157.98,698
2011-03-31,27,Unknown classification,PUBGRP_190_OTHER_PAYMENTS,136.23,163
2011-04-30,1,All staff,PUBGRP_100_ADDITIONAL_ACTIVITY,580.47,113148
2011-04-30,1,All staff,PUBGRP_110_BAND_SUPPLEMENT,1252.81,45679
2011-04-30,1,All staff,PUBGRP_120_MEDICAL_AWARDS,1260.38,21347
2011-04-30,1,All staff,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,260.8,230409
2011-04-30,1,All staff,PUBGRP_140_LOCAL,473.31,58195
2011-04-30,1,All staff,PUBGRP_150_ON_CALL_STANDBY,268.18,89840
2011-04-30,1,All staff,PUBGRP_160_OVERTIME_ADH,290.8,93451
2011-04-30,1,All staff,PUBGRP_170_RRP,79.1,53951
2011-04-30,1,All staff,PUBGRP_180_SHIFT_WORKING,262.74,407608
