DATE,STAFF_GROUP_ORDER,STAFF_GROUP,PAYMENT_TYPE,AMOUNT,SAMPLE_SIZE
2015-10-31,17,"Scientific, therapeutic & technical staff",PUBGRP_120_MEDICAL_AWARDS,0.02,145519
2015-10-31,17,"Scientific, therapeutic & technical staff",PUBGRP_130_GEOGRAPHIC_ALLOWANCE,71.99,145519
2015-10-31,17,"Scientific, therapeutic & technical staff",PUBGRP_140_LOCAL,17.87,145519
2015-10-31,17,"Scientific, therapeutic & technical staff",PUBGRP_150_ON_CALL_STANDBY,34.86,145519
2015-10-31,17,"Scientific, therapeutic & technical staff",PUBGRP_160_OVERTIME_ADH,24.59,145519
2015-10-31,17,"Scientific, therapeutic & technical staff",PUBGRP_170_RRP,1.89,145519
2015-10-31,17,"Scientific, therapeutic & technical staff",PUBGRP_180_SHIFT_WORKING,28.99,145519
2015-10-31,17,"Scientific, therapeutic & technical staff",PUBGRP_190_OTHER_PAYMENTS,11.63,145519
2015-10-31,18,Support to clinical staff,PUBGRP_010_BASIC_PAY_PER_FTE,1568.48,350769
2015-10-31,18,Support to clinical staff,PUBGRP_020_EARNINGS,1518.13,345900
2015-10-31,18,Support to clinical staff,PUBGRP_030_BASIC_PAY,1331.9,345900
2015-10-31,18,Support to clinical staff,PUBGRP_040_NON_BASIC_PAY_PER_ROLE,186.23,345900
2015-10-31,18,Support to clinical staff,PUBGRP_100_ADDITIONAL_ACTIVITY,12.79,345900
2015-10-31,18,Support to clinical staff,PUBGRP_110_BAND_SUPPLEMENT,0.01,345900
2015-10-31,18,Support to clinical staff,PUBGRP_120_MEDICAL_AWARDS,0.0,345900
2015-10-31,18,Support to clinical staff,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,42.45,345900
2015-10-31,18,Support to clinical staff,PUBGRP_140_LOCAL,4.43,345900
2015-10-31,18,Support to clinical staff,PUBGRP_150_ON_CALL_STANDBY,1.77,345900
2015-10-31,18,Support to clinical staff,PUBGRP_160_OVERTIME_ADH,20.12,345900
2015-10-31,18,Support to clinical staff,PUBGRP_170_RRP,0.38,345900
2015-10-31,18,Support to clinical staff,PUBGRP_180_SHIFT_WORKING,100.8,345900
2015-10-31,18,Support to clinical staff,PUBGRP_190_OTHER_PAYMENTS,3.48,345900
2015-10-31,19,"Support to doctors, nurses & midwives",PUBGRP_010_BASIC_PAY_PER_FTE,1548.29,274217
2015-10-31,19,"Support to doctors, nurses & midwives",PUBGRP_020_EARNINGS,1498.17,270624
2015-10-31,19,"Support to doctors, nurses & midwives",PUBGRP_030_BASIC_PAY,1309.02,270624
2015-10-31,19,"Support to doctors, nurses & midwives",PUBGRP_040_NON_BASIC_PAY_PER_ROLE,189.14,270624
2015-10-31,19,"Support to doctors, nurses & midwives",PUBGRP_100_ADDITIONAL_ACTIVITY,12.65,270624
2015-10-31,19,"Support to doctors, nurses & midwives",PUBGRP_110_BAND_SUPPLEMENT,0.0,270624
2015-10-31,19,"Support to doctors, nurses & midwives",PUBGRP_120_MEDICAL_AWARDS,0.0,270624
2015-10-31,19,"Support to doctors, nurses & midwives",PUBGRP_130_GEOGRAPHIC_ALLOWANCE,42.76,270624
2015-10-31,19,"Support to doctors, nurses & midwives",PUBGRP_140_LOCAL,3.53,270624
2015-10-31,19,"Support to doctors, nurses & midwives",PUBGRP_150_ON_CALL_STANDBY,1.35,270624
2015-10-31,19,"Support to doctors, nurses & midwives",PUBGRP_160_OVERTIME_ADH,15.27,270624
2015-10-31,19,"Support to doctors, nurses & midwives",PUBGRP_170_RRP,0.37,270624
2015-10-31,19,"Support to doctors, nurses & midwives",PUBGRP_180_SHIFT_WORKING,109.57,270624
2015-10-31,19,"Support to doctors, nurses & midwives",PUBGRP_190_OTHER_PAYMENTS,3.65,270624
2015-10-31,20,Support to ambulance staff,PUBGRP_010_BASIC_PAY_PER_FTE,1616.85,14674
2015-10-31,20,Support to ambulance staff,PUBGRP_020_EARNINGS,1920.91,14619
2015-10-31,20,Support to ambulance staff,PUBGRP_030_BASIC_PAY,1460.55,14619
2015-10-31,20,Support to ambulance staff,PUBGRP_040_NON_BASIC_PAY_PER_ROLE,460.36,14619
2015-10-31,20,Support to ambulance staff,PUBGRP_100_ADDITIONAL_ACTIVITY,14.52,14619
2015-10-31,20,Support to ambulance staff,PUBGRP_110_BAND_SUPPLEMENT,0.22,14619
2015-10-31,20,Support to ambulance staff,PUBGRP_120_MEDICAL_AWARDS,0.0,14619
2015-10-31,20,Support to ambulance staff,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,31.48,14619
2015-10-31,20,Support to ambulance staff,PUBGRP_140_LOCAL,24.25,14619
2015-10-31,20,Support to ambulance staff,PUBGRP_150_ON_CALL_STANDBY,2.25,14619
2015-10-31,20,Support to ambulance staff,PUBGRP_160_OVERTIME_ADH,131.78,14619
2015-10-31,20,Support to ambulance staff,PUBGRP_170_RRP,1.01,14619
2015-10-31,20,Support to ambulance staff,PUBGRP_180_SHIFT_WORKING,250.73,14619
2015-10-31,20,Support to ambulance staff,PUBGRP_190_OTHER_PAYMENTS,4.12,14619
2015-10-31,21,Support to ST&T staff,PUBGRP_010_BASIC_PAY_PER_FTE,1646.48,61878
2015-10-31,21,Support to ST&T staff,PUBGRP_020_EARNINGS,1496.8,61196
2015-10-31,21,Support to ST&T staff,PUBGRP_030_BASIC_PAY,1390.58,61196
2015-10-31,21,Support to ST&T staff,PUBGRP_040_NON_BASIC_PAY_PER_ROLE,106.22,61196
2015-10-31,21,Support to ST&T staff,PUBGRP_100_ADDITIONAL_ACTIVITY,12.92,61196
2015-10-31,21,Support to ST&T staff,PUBGRP_110_BAND_SUPPLEMENT,0.0,61196
2015-10-31,21,Support to ST&T staff,PUBGRP_120_MEDICAL_AWARDS,0.0,61196
2015-10-31,21,Support to ST&T staff,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,43.36,61196
2015-10-31,21,Support to ST&T staff,PUBGRP_140_LOCAL,3.6,61196
2015-10-31,21,Support to ST&T staff,PUBGRP_150_ON_CALL_STANDBY,3.53,61196
2015-10-31,21,Support to ST&T staff,PUBGRP_160_OVERTIME_ADH,14.68,61196
2015-10-31,21,Support to ST&T staff,PUBGRP_170_RRP,0.3,61196
2015-10-31,21,Support to ST&T staff,PUBGRP_180_SHIFT_WORKING,25.3,61196
2015-10-31,21,Support to ST&T staff,PUBGRP_190_OTHER_PAYMENTS,2.53,61196
2015-10-31,22,NHS infrastructure support,PUBGRP_010_BASIC_PAY_PER_FTE,2303.2,181842
2015-10-31,22,NHS infrastructure support,PUBGRP_020_EARNINGS,2234.21,179991
2015-10-31,22,NHS infrastructure support,PUBGRP_030_BASIC_PAY,2061.67,179991
2015-10-31,22,NHS infrastructure support,PUBGRP_040_NON_BASIC_PAY_PER_ROLE,172.54,179991
2015-10-31,22,NHS infrastructure support,PUBGRP_100_ADDITIONAL_ACTIVITY,23.11,179991
2015-10-31,22,NHS infrastructure support,PUBGRP_110_BAND_SUPPLEMENT,0.0,179991
2015-10-31,22,NHS infrastructure support,PUBGRP_120_MEDICAL_AWARDS,0.04,179991
2015-10-31,22,NHS infrastructure support,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,51.45,179991
2015-10-31,22,NHS infrastructure support,PUBGRP_140_LOCAL,8.26,179991
2015-10-31,22,NHS infrastructure support,PUBGRP_150_ON_CALL_STANDBY,10.19,179991
2015-10-31,22,NHS infrastructure support,PUBGRP_160_OVERTIME_ADH,24.67,179991
2015-10-31,22,NHS infrastructure support,PUBGRP_170_RRP,2.81,179991
2015-10-31,22,NHS infrastructure support,PUBGRP_180_SHIFT_WORKING,45.71,179991
2015-10-31,22,NHS infrastructure support,PUBGRP_190_OTHER_PAYMENTS,6.31,179991
2015-10-31,23,Senior managers,PUBGRP_010_BASIC_PAY_PER_FTE,6426.11,9722
2015-10-31,23,Senior managers,PUBGRP_020_EARNINGS,6234.89,9675
2015-10-31,23,Senior managers,PUBGRP_030_BASIC_PAY,6015.74,9675
2015-10-31,23,Senior managers,PUBGRP_040_NON_BASIC_PAY_PER_ROLE,219.15,9675
2015-10-31,23,Senior managers,PUBGRP_100_ADDITIONAL_ACTIVITY,52.88,9675
2015-10-31,23,Senior managers,PUBGRP_110_BAND_SUPPLEMENT,0.0,9675
2015-10-31,23,Senior managers,PUBGRP_120_MEDICAL_AWARDS,0.74,9675
2015-10-31,23,Senior managers,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,52.67,9675
2015-10-31,23,Senior managers,PUBGRP_140_LOCAL,52.05,9675
2015-10-31,23,Senior managers,PUBGRP_150_ON_CALL_STANDBY,28.91,9675
2015-10-31,23,Senior managers,PUBGRP_160_OVERTIME_ADH,0.67,9675
2015-10-31,23,Senior managers,PUBGRP_170_RRP,5.78,9675
2015-10-31,23,Senior managers,PUBGRP_180_SHIFT_WORKING,2.21,9675
2015-10-31,23,Senior managers,PUBGRP_190_OTHER_PAYMENTS,23.23,9675
2015-10-31,24,Managers,PUBGRP_010_BASIC_PAY_PER_FTE,3864.89,21234
2015-10-31,24,Managers,PUBGRP_020_EARNINGS,3866.42,21154
2015-10-31,24,Managers,PUBGRP_030_BASIC_PAY,3675.63,21154
2015-10-31,24,Managers,PUBGRP_040_NON_BASIC_PAY_PER_ROLE,190.79,21154
2015-10-31,24,Managers,PUBGRP_100_ADDITIONAL_ACTIVITY,27.72,21154
2015-10-31,24,Managers,PUBGRP_110_BAND_SUPPLEMENT,0.0,21154
2015-10-31,24,Managers,PUBGRP_120_MEDICAL_AWARDS,0.0,21154
2015-10-31,24,Managers,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,92.35,21154
2015-10-31,24,Managers,PUBGRP_140_LOCAL,15.07,21154
2015-10-31,24,Managers,PUBGRP_150_ON_CALL_STANDBY,19.64,21154
2015-10-31,24,Managers,PUBGRP_160_OVERTIME_ADH,13.46,21154
2015-10-31,24,Managers,PUBGRP_170_RRP,2.42,21154
2015-10-31,24,Managers,PUBGRP_180_SHIFT_WORKING,9.36,21154
2015-10-31,24,Managers,PUBGRP_190_OTHER_PAYMENTS,10.77,21154
2015-10-31,25,Central functions,PUBGRP_010_BASIC_PAY_PER_FTE,2075.94,86668
2015-10-31,25,Central functions,PUBGRP_020_EARNINGS,1972.95,86021
2015-10-31,25,Central functions,PUBGRP_030_BASIC_PAY,1865.13,86021
2015-10-31,25,Central functions,PUBGRP_040_NON_BASIC_PAY_PER_ROLE,107.82,86021
2015-10-31,25,Central functions,PUBGRP_100_ADDITIONAL_ACTIVITY,11.35,86021
2015-10-31,25,Central functions,PUBGRP_110_BAND_SUPPLEMENT,0.0,86021
2015-10-31,25,Central functions,PUBGRP_120_MEDICAL_AWARDS,0.0,86021
2015-10-31,25,Central functions,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,60.46,86021
2015-10-31,25,Central functions,PUBGRP_140_LOCAL,3.33,86021
2015-10-31,25,Central functions,PUBGRP_150_ON_CALL_STANDBY,5.03,86021
2015-10-31,25,Central functions,PUBGRP_160_OVERTIME_ADH,12.95,86021
2015-10-31,25,Central functions,PUBGRP_170_RRP,1.28,86021
2015-10-31,25,Central functions,PUBGRP_180_SHIFT_WORKING,8.95,86021
2015-10-31,25,Central functions,PUBGRP_190_OTHER_PAYMENTS,4.47,86021
2015-10-31,26,"Hotel, property & estates",PUBGRP_010_BASIC_PAY_PER_FTE,1469.36,64218
2015-10-31,26,"Hotel, property & estates",PUBGRP_020_EARNINGS,1426.52,63308
2015-10-31,26,"Hotel, property & estates",PUBGRP_030_BASIC_PAY,1179.71,63308
2015-10-31,26,"Hotel, property & estates",PUBGRP_040_NON_BASIC_PAY_PER_ROLE,246.81,63308
2015-10-31,26,"Hotel, property & estates",PUBGRP_100_ADDITIONAL_ACTIVITY,32.93,63308
2015-10-31,26,"Hotel, property & estates",PUBGRP_110_BAND_SUPPLEMENT,0.0,63308
2015-10-31,26,"Hotel, property & estates",PUBGRP_120_MEDICAL_AWARDS,0.0,63308
2015-10-31,26,"Hotel, property & estates",PUBGRP_130_GEOGRAPHIC_ALLOWANCE,25.23,63308
2015-10-31,26,"Hotel, property & estates",PUBGRP_140_LOCAL,5.97,63308
2015-10-31,26,"Hotel, property & estates",PUBGRP_150_ON_CALL_STANDBY,11.14,63308
2015-10-31,26,"Hotel, property & estates",PUBGRP_160_OVERTIME_ADH,47.95,63308
2015-10-31,26,"Hotel, property & estates",PUBGRP_170_RRP,4.55,63308
2015-10-31,26,"Hotel, property & estates",PUBGRP_180_SHIFT_WORKING,114.33,63308
2015-10-31,26,"Hotel, property & estates",PUBGRP_190_OTHER_PAYMENTS,4.71,63308
2015-10-31,27,Unknown classification,PUBGRP_010_BASIC_PAY_PER_FTE,1555.45,2222
2015-10-31,27,Unknown classification,PUBGRP_020_EARNINGS,1435.02,2219
2015-10-31,27,Unknown classification,PUBGRP_030_BASIC_PAY,1316.22,2219
2015-10-31,27,Unknown classification,PUBGRP_040_NON_BASIC_PAY_PER_ROLE,118.8,2219
2015-10-31,27,Unknown classification,PUBGRP_100_ADDITIONAL_ACTIVITY,8.76,2219
2015-10-31,27,Unknown classification,PUBGRP_110_BAND_SUPPLEMENT,0.0,2219
2015-10-31,27,Unknown classification,PUBGRP_120_MEDICAL_AWARDS,0.0,2219
2015-10-31,27,Unknown classification,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,59.7,2219
2015-10-31,27,Unknown classification,PUBGRP_140_LOCAL,-5.89,2219
2015-10-31,27,Unknown classification,PUBGRP_150_ON_CALL_STANDBY,1.11,2219
2015-10-31,27,Unknown classification,PUBGRP_160_OVERTIME_ADH,7.11,2219
2015-10-31,27,Unknown classification,PUBGRP_170_RRP,0.18,2219
2015-10-31,27,Unknown classification,PUBGRP_180_SHIFT_WORKING,46.09,2219
2015-10-31,27,Unknown classification,PUBGRP_190_OTHER_PAYMENTS,1.74,2219
2015-11-30,1,All staff,PUBGRP_010_BASIC_PAY_PER_FTE,2508.98,1167753
2015-11-30,1,All staff,PUBGRP_020_EARNINGS,2599.36,1146117
2015-11-30,1,All staff,PUBGRP_030_BASIC_PAY,2212.26,1146117
2015-11-30,1,All staff,PUBGRP_040_NON_BASIC_PAY_PER_ROLE,387.11,1146117
2015-11-30,1,All staff,PUBGRP_100_ADDITIONAL_ACTIVITY,66.15,1146117
2015-11-30,1,All staff,PUBGRP_110_BAND_SUPPLEMENT,53.11,1146117
2015-11-30,1,All staff,PUBGRP_120_MEDICAL_AWARDS,21.47,1146117
2015-11-30,1,All staff,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,55.03,1146117
2015-11-30,1,All staff,PUBGRP_140_LOCAL,27.49,1146117
2015-11-30,1,All staff,PUBGRP_150_ON_CALL_STANDBY,18.48,1146117
2015-11-30,1,All staff,PUBGRP_160_OVERTIME_ADH,26.88,1146117
2015-11-30,1,All staff,PUBGRP_170_RRP,1.49,1146117
2015-11-30,1,All staff,PUBGRP_180_SHIFT_WORKING,108.04,1146117
2015-11-30,1,All staff,PUBGRP_190_OTHER_PAYMENTS,8.97,1146117
2015-11-30,2,Professionally qualified clinical staff,PUBGRP_010_BASIC_PAY_PER_FTE,3094.29,631346
2015-11-30,2,Professionally qualified clinical staff,PUBGRP_020_EARNINGS,3299.02,618467
2015-11-30,2,Professionally qualified clinical staff,PUBGRP_030_BASIC_PAY,2744.19,618467
2015-11-30,2,Professionally qualified clinical staff,PUBGRP_040_NON_BASIC_PAY_PER_ROLE,554.83,618467
2015-11-30,2,Professionally qualified clinical staff,PUBGRP_100_ADDITIONAL_ACTIVITY,107.18,618467
2015-11-30,2,Professionally qualified clinical staff,PUBGRP_110_BAND_SUPPLEMENT,98.42,618467
2015-11-30,2,Professionally qualified clinical staff,PUBGRP_120_MEDICAL_AWARDS,39.78,618467
2015-11-30,2,Professionally qualified clinical staff,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,62.79,618467
2015-11-30,2,Professionally qualified clinical staff,PUBGRP_140_LOCAL,45.76,618467
2015-11-30,2,Professionally qualified clinical staff,PUBGRP_150_ON_CALL_STANDBY,30.08,618467
2015-11-30,2,Professionally qualified clinical staff,PUBGRP_160_OVERTIME_ADH,30.32,618467
2015-11-30,2,Professionally qualified clinical staff,PUBGRP_170_RRP,1.71,618467
2015-11-30,2,Professionally qualified clinical staff,PUBGRP_180_SHIFT_WORKING,125.87,618467
2015-11-30,2,Professionally qualified clinical staff,PUBGRP_190_OTHER_PAYMENTS,12.92,618467
2015-11-30,3,HCHS doctors - All grades,PUBGRP_010_BASIC_PAY_PER_FTE,5112.2,113608
2015-11-30,3,HCHS doctors - All grades,PUBGRP_020_EARNINGS,6330.78,111171
2015-11-30,3,HCHS doctors - All grades,PUBGRP_030_BASIC_PAY,4667.77,111171
2015-11-30,3,HCHS doctors - All grades,PUBGRP_040_NON_BASIC_PAY_PER_ROLE,1663.01,111171
2015-11-30,3,HCHS doctors - All grades,PUBGRP_100_ADDITIONAL_ACTIVITY,519.93,111171
2015-11-30,3,HCHS doctors - All grades,PUBGRP_110_BAND_SUPPLEMENT,547.43,111171
2015-11-30,3,HCHS doctors - All grades,PUBGRP_120_MEDICAL_AWARDS,221.26,111171
2015-11-30,3,HCHS doctors - All grades,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,36.12,111171
2015-11-30,3,HCHS doctors - All grades,PUBGRP_140_LOCAL,201.67,111171
2015-11-30,3,HCHS doctors - All grades,PUBGRP_150_ON_CALL_STANDBY,94.57,111171
2015-11-30,3,HCHS doctors - All grades,PUBGRP_160_OVERTIME_ADH,0.26,111171
2015-11-30,3,HCHS doctors - All grades,PUBGRP_170_RRP,2.41,111171
2015-11-30,3,HCHS doctors - All grades,PUBGRP_180_SHIFT_WORKING,0.62,111171
2015-11-30,3,HCHS doctors - All grades,PUBGRP_190_OTHER_PAYMENTS,38.74,111171
2015-11-30,4,HCHS doctors - Consultant,PUBGRP_010_BASIC_PAY_PER_FTE,7416.21,46465
2015-11-30,4,HCHS doctors - Consultant,PUBGRP_020_EARNINGS,9213.33,45309
2015-11-30,4,HCHS doctors - Consultant,PUBGRP_030_BASIC_PAY,6955.99,45309
2015-11-30,4,HCHS doctors - Consultant,PUBGRP_040_NON_BASIC_PAY_PER_ROLE,2257.35,45309
2015-11-30,4,HCHS doctors - Consultant,PUBGRP_100_ADDITIONAL_ACTIVITY,1063.51,45309
2015-11-30,4,HCHS doctors - Consultant,PUBGRP_110_BAND_SUPPLEMENT,5.49,45309
2015-11-30,4,HCHS doctors - Consultant,PUBGRP_120_MEDICAL_AWARDS,542.25,45309
2015-11-30,4,HCHS doctors - Consultant,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,35.23,45309
2015-11-30,4,HCHS doctors - Consultant,PUBGRP_140_LOCAL,332.13,45309
2015-11-30,4,HCHS doctors - Consultant,PUBGRP_150_ON_CALL_STANDBY,219.83,45309
2015-11-30,4,HCHS doctors - Consultant,PUBGRP_160_OVERTIME_ADH,0.26,45309
2015-11-30,4,HCHS doctors - Consultant,PUBGRP_170_RRP,5.26,45309
2015-11-30,4,HCHS doctors - Consultant,PUBGRP_180_SHIFT_WORKING,1.31,45309
2015-11-30,4,HCHS doctors - Consultant,PUBGRP_190_OTHER_PAYMENTS,52.08,45309
2015-11-30,5,HCHS doctors - Associate Specialist,PUBGRP_010_BASIC_PAY_PER_FTE,6631.66,2762
2015-11-30,5,HCHS doctors - Associate Specialist,PUBGRP_020_EARNINGS,7267.38,2664
2015-11-30,5,HCHS doctors - Associate Specialist,PUBGRP_030_BASIC_PAY,5868.61,2664
2015-11-30,5,HCHS doctors - Associate Specialist,PUBGRP_040_NON_BASIC_PAY_PER_ROLE,1398.77,2664
2015-11-30,5,HCHS doctors - Associate Specialist,PUBGRP_100_ADDITIONAL_ACTIVITY,861.67,2664
2015-11-30,5,HCHS doctors - Associate Specialist,PUBGRP_110_BAND_SUPPLEMENT,4.92,2664
2015-11-30,5,HCHS doctors - Associate Specialist,PUBGRP_120_MEDICAL_AWARDS,3.09,2664
2015-11-30,5,HCHS doctors - Associate Specialist,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,26.32,2664
2015-11-30,5,HCHS doctors - Associate Specialist,PUBGRP_140_LOCAL,385.01,2664
2015-11-30,5,HCHS doctors - Associate Specialist,PUBGRP_150_ON_CALL_STANDBY,62.91,2664
2015-11-30,5,HCHS doctors - Associate Specialist,PUBGRP_160_OVERTIME_ADH,1.96,2664
2015-11-30,5,HCHS doctors - Associate Specialist,PUBGRP_170_RRP,1.07,2664
2015-11-30,5,HCHS doctors - Associate Specialist,PUBGRP_180_SHIFT_WORKING,0.85,2664
2015-11-30,5,HCHS doctors - Associate Specialist,PUBGRP_190_OTHER_PAYMENTS,50.96,2664
2015-11-30,6,HCHS doctors - Specialty Doctor,PUBGRP_010_BASIC_PAY_PER_FTE,4894.14,7289
2015-11-30,6,HCHS doctors - Specialty Doctor,PUBGRP_020_EARNINGS,5119.56,7160
2015-11-30,6,HCHS doctors - Specialty Doctor,PUBGRP_030_BASIC_PAY,4065.38,7160
2015-11-30,6,HCHS doctors - Specialty Doctor,PUBGRP_040_NON_BASIC_PAY_PER_ROLE,1054.18,7160
2015-11-30,6,HCHS doctors - Specialty Doctor,PUBGRP_100_ADDITIONAL_ACTIVITY,664.57,7160
2015-11-30,6,HCHS doctors - Specialty Doctor,PUBGRP_110_BAND_SUPPLEMENT,19.49,7160
2015-11-30,6,HCHS doctors - Specialty Doctor,PUBGRP_120_MEDICAL_AWARDS,0.07,7160
2015-11-30,6,HCHS doctors - Specialty Doctor,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,24.18,7160
2015-11-30,6,HCHS doctors - Specialty Doctor,PUBGRP_140_LOCAL,287.87,7160
2015-11-30,6,HCHS doctors - Specialty Doctor,PUBGRP_150_ON_CALL_STANDBY,35.36,7160
2015-11-30,6,HCHS doctors - Specialty Doctor,PUBGRP_160_OVERTIME_ADH,0.32,7160
2015-11-30,6,HCHS doctors - Specialty Doctor,PUBGRP_170_RRP,3.46,7160
2015-11-30,6,HCHS doctors - Specialty Doctor,PUBGRP_180_SHIFT_WORKING,0.09,7160
2015-11-30,6,HCHS doctors - Specialty Doctor,PUBGRP_190_OTHER_PAYMENTS,18.78,7160
2015-11-30,7,HCHS doctors - Staff Grade,PUBGRP_010_BASIC_PAY_PER_FTE,4768.52,353
2015-11-30,7,HCHS doctors - Staff Grade,PUBGRP_020_EARNINGS,4934.55,349
2015-11-30,7,HCHS doctors - Staff Grade,PUBGRP_030_BASIC_PAY,3798.97,349
2015-11-30,7,HCHS doctors - Staff Grade,PUBGRP_040_NON_BASIC_PAY_PER_ROLE,1135.58,349
2015-11-30,7,HCHS doctors - Staff Grade,PUBGRP_100_ADDITIONAL_ACTIVITY,590.43,349
2015-11-30,7,HCHS doctors - Staff Grade,PUBGRP_110_BAND_SUPPLEMENT,116.43,349
2015-11-30,7,HCHS doctors - Staff Grade,PUBGRP_120_MEDICAL_AWARDS,1.95,349
2015-11-30,7,HCHS doctors - Staff Grade,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,27.25,349
2015-11-30,7,HCHS doctors - Staff Grade,PUBGRP_140_LOCAL,315.28,349
2015-11-30,7,HCHS doctors - Staff Grade,PUBGRP_150_ON_CALL_STANDBY,10.9,349
2015-11-30,7,HCHS doctors - Staff Grade,PUBGRP_160_OVERTIME_ADH,1.85,349
2015-11-30,7,HCHS doctors - Staff Grade,PUBGRP_170_RRP,0.0,349
2015-11-30,7,HCHS doctors - Staff Grade,PUBGRP_180_SHIFT_WORKING,0.21,349
2015-11-30,7,HCHS doctors - Staff Grade,PUBGRP_190_OTHER_PAYMENTS,71.28,349
2015-11-30,8,HCHS doctors - Specialty Registrar,PUBGRP_010_BASIC_PAY_PER_FTE,3290.39,31419
2015-11-30,8,HCHS doctors - Specialty Registrar,PUBGRP_020_EARNINGS,4638.9,31034
2015-11-30,8,HCHS doctors - Specialty Registrar,PUBGRP_030_BASIC_PAY,3121.18,31034
2015-11-30,8,HCHS doctors - Specialty Registrar,PUBGRP_040_NON_BASIC_PAY_PER_ROLE,1517.72,31034
2015-11-30,8,HCHS doctors - Specialty Registrar,PUBGRP_100_ADDITIONAL_ACTIVITY,54.7,31034
2015-11-30,8,HCHS doctors - Specialty Registrar,PUBGRP_110_BAND_SUPPLEMENT,1278.31,31034
2015-11-30,8,HCHS doctors - Specialty Registrar,PUBGRP_120_MEDICAL_AWARDS,0.0,31034
2015-11-30,8,HCHS doctors - Specialty Registrar,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,44.09,31034
2015-11-30,8,HCHS doctors - Specialty Registrar,PUBGRP_140_LOCAL,92.52,31034
2015-11-30,8,HCHS doctors - Specialty Registrar,PUBGRP_150_ON_CALL_STANDBY,2.42,31034
2015-11-30,8,HCHS doctors - Specialty Registrar,PUBGRP_160_OVERTIME_ADH,0.19,31034
2015-11-30,8,HCHS doctors - Specialty Registrar,PUBGRP_170_RRP,0.0,31034
2015-11-30,8,HCHS doctors - Specialty Registrar,PUBGRP_180_SHIFT_WORKING,0.01,31034
2015-11-30,8,HCHS doctors - Specialty Registrar,PUBGRP_190_OTHER_PAYMENTS,45.47,31034
2015-11-30,9,HCHS doctors - Core Training,PUBGRP_010_BASIC_PAY_PER_FTE,2723.25,9010
2015-11-30,9,HCHS doctors - Core Training,PUBGRP_020_EARNINGS,3956.26,8992
2015-11-30,9,HCHS doctors - Core Training,PUBGRP_030_BASIC_PAY,2666.25,8992
2015-11-30,9,HCHS doctors - Core Training,PUBGRP_040_NON_BASIC_PAY_PER_ROLE,1290.01,8992
2015-11-30,9,HCHS doctors - Core Training,PUBGRP_100_ADDITIONAL_ACTIVITY,32.69,8992
2015-11-30,9,HCHS doctors - Core Training,PUBGRP_110_BAND_SUPPLEMENT,1130.14,8992
2015-11-30,9,HCHS doctors - Core Training,PUBGRP_120_MEDICAL_AWARDS,0.0,8992
2015-11-30,9,HCHS doctors - Core Training,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,40.6,8992
2015-11-30,9,HCHS doctors - Core Training,PUBGRP_140_LOCAL,71.9,8992
2015-11-30,9,HCHS doctors - Core Training,PUBGRP_150_ON_CALL_STANDBY,3.14,8992
2015-11-30,9,HCHS doctors - Core Training,PUBGRP_160_OVERTIME_ADH,0.21,8992
2015-11-30,9,HCHS doctors - Core Training,PUBGRP_170_RRP,0.09,8992
2015-11-30,9,HCHS doctors - Core Training,PUBGRP_180_SHIFT_WORKING,0.0,8992
2015-11-30,9,HCHS doctors - Core Training,PUBGRP_190_OTHER_PAYMENTS,11.24,8992
2015-11-30,10,HCHS doctors - Foundation Doctor Year 2,PUBGRP_010_BASIC_PAY_PER_FTE,2362.78,6631
2015-11-30,10,HCHS doctors - Foundation Doctor Year 2,PUBGRP_020_EARNINGS,3305.92,6626
2015-11-30,10,HCHS doctors - Foundation Doctor Year 2,PUBGRP_030_BASIC_PAY,2336.57,6626
2015-11-30,10,HCHS doctors - Foundation Doctor Year 2,PUBGRP_040_NON_BASIC_PAY_PER_ROLE,969.35,6626
2015-11-30,10,HCHS doctors - Foundation Doctor Year 2,PUBGRP_100_ADDITIONAL_ACTIVITY,21.78,6626
2015-11-30,10,HCHS doctors - Foundation Doctor Year 2,PUBGRP_110_BAND_SUPPLEMENT,870.6,6626
2015-11-30,10,HCHS doctors - Foundation Doctor Year 2,PUBGRP_120_MEDICAL_AWARDS,0.0,6626
2015-11-30,10,HCHS doctors - Foundation Doctor Year 2,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,32.1,6626
2015-11-30,10,HCHS doctors - Foundation Doctor Year 2,PUBGRP_140_LOCAL,39.46,6626
