DATE,PAYMENT_TYPE,STAFF_GROUP_ORDER,STAFF_GROUP,AFC_BAND,GRADE_STEP,AMOUNT,SAMPLE_SIZE
2025-07-31,PUBGRP_020_EARNINGS,11,Central functions,Band 6,7,3711.42,849
2025-07-31,PUBGRP_020_EARNINGS,11,Central functions,Band 6,8,3705.13,576
2025-07-31,PUBGRP_020_EARNINGS,11,Central functions,Band 6,9,3610.07,5365
2025-07-31,PUBGRP_020_EARNINGS,11,Central functions,Band 6,All grade steps,3404.61,19520
2025-07-31,PUBGRP_020_EARNINGS,11,Central functions,Band 7,1,3904.22,2375
2025-07-31,PUBGRP_020_EARNINGS,11,Central functions,Band 7,2,3897.9,2436
2025-07-31,PUBGRP_020_EARNINGS,11,Central functions,Band 7,3,4084.13,2652
2025-07-31,PUBGRP_020_EARNINGS,11,Central functions,Band 7,4,4071.52,2188
2025-07-31,PUBGRP_020_EARNINGS,11,Central functions,Band 7,5,4057.46,1410
2025-07-31,PUBGRP_020_EARNINGS,11,Central functions,Band 7,6,4398.01,1064
2025-07-31,PUBGRP_020_EARNINGS,11,Central functions,Band 7,7,4436.06,867
2025-07-31,PUBGRP_020_EARNINGS,11,Central functions,Band 7,8,4383.37,556
2025-07-31,PUBGRP_020_EARNINGS,11,Central functions,Band 7,9,4339.11,5193
2025-07-31,PUBGRP_020_EARNINGS,11,Central functions,Band 7,All grade steps,4147.94,18739
2025-07-31,PUBGRP_020_EARNINGS,11,Central functions,Band 8a,1,4516.04,545
2025-07-31,PUBGRP_020_EARNINGS,11,Central functions,Band 8a,2,4530.63,548
2025-07-31,PUBGRP_020_EARNINGS,11,Central functions,Band 8a,3,4741.88,557
2025-07-31,PUBGRP_020_EARNINGS,11,Central functions,Band 8a,4,4762.44,463
2025-07-31,PUBGRP_020_EARNINGS,11,Central functions,Band 8a,5,4756.46,275
2025-07-31,PUBGRP_020_EARNINGS,11,Central functions,Band 8a,6,5114.18,1484
2025-07-31,PUBGRP_020_EARNINGS,11,Central functions,Band 8a,All grade steps,4826.4,3873
2025-07-31,PUBGRP_020_EARNINGS,11,Central functions,Band 8b,1,5347.96,211
2025-07-31,PUBGRP_020_EARNINGS,11,Central functions,Band 8b,2,5260.74,185
2025-07-31,PUBGRP_020_EARNINGS,11,Central functions,Band 8b,3,5643.22,223
2025-07-31,PUBGRP_020_EARNINGS,11,Central functions,Band 8b,4,5618.16,170
2025-07-31,PUBGRP_020_EARNINGS,11,Central functions,Band 8b,5,5430.85,102
2025-07-31,PUBGRP_020_EARNINGS,11,Central functions,Band 8b,6,6259.33,516
2025-07-31,PUBGRP_020_EARNINGS,11,Central functions,Band 8b,All grade steps,5756.18,1407
2025-07-31,PUBGRP_020_EARNINGS,11,Central functions,Band 8c,1,6445.29,44
2025-07-31,PUBGRP_020_EARNINGS,11,Central functions,Band 8c,2,6482.39,46
2025-07-31,PUBGRP_020_EARNINGS,11,Central functions,Band 8c,3,6917.53,39
2025-07-31,PUBGRP_020_EARNINGS,11,Central functions,Band 8c,4,6390.61,29
2025-07-31,PUBGRP_020_EARNINGS,11,Central functions,Band 8c,5,6682.39,29
2025-07-31,PUBGRP_020_EARNINGS,11,Central functions,Band 8c,6,7235.09,118
2025-07-31,PUBGRP_020_EARNINGS,11,Central functions,Band 8c,All grade steps,6834.18,305
2025-07-31,PUBGRP_020_EARNINGS,11,Central functions,Band 8d,1,6363.48,15
2025-07-31,PUBGRP_020_EARNINGS,11,Central functions,Band 8d,2,7127.2,13
2025-07-31,PUBGRP_020_EARNINGS,11,Central functions,Band 8d,3,7477.46,13
2025-07-31,PUBGRP_020_EARNINGS,11,Central functions,Band 8d,6,8097.26,35
2025-07-31,PUBGRP_020_EARNINGS,11,Central functions,Band 8d,All grade steps,7430.93,89
2025-07-31,PUBGRP_020_EARNINGS,11,Central functions,Band 9,6,9882.32,17
2025-07-31,PUBGRP_020_EARNINGS,11,Central functions,Band 9,All grade steps,9019.16,42
2025-07-31,PUBGRP_020_EARNINGS,11,Central functions,Non AfC band,Unknown,2374.98,1353
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",All AfC bands,All grade steps,2068.91,83510
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 1,1,1585.56,19
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 1,2,1470.37,1915
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 1,All grade steps,1471.5,1934
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 2,1,1661.88,6817
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 2,2,1709.67,5987
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 2,3,1843.51,6776
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 2,4,1772.27,4054
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 2,5,1804.12,2566
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 2,6,1835.72,3193
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 2,7,1813.85,24386
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 2,All grade steps,1787.79,53679
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 3,1,2174.65,1518
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 3,2,2281.57,1549
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 3,3,2254.21,1303
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 3,4,2295.14,890
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 3,5,2206.32,592
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 3,6,2253.09,447
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 3,7,2216.12,3926
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 3,All grade steps,2233.21,10227
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 4,1,2568.52,743
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 4,2,2473.67,583
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 4,3,2448.49,498
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 4,4,2767.01,413
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 4,5,2755.12,199
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 4,6,2690.2,202
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 4,7,2707.33,1692
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 4,All grade steps,2629.17,4333
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 5,1,2822.42,424
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 5,2,2894.7,462
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 5,3,3047.58,418
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 5,4,3159.36,284
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 5,5,3475.44,242
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 5,6,3504.44,198
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 5,7,3641.92,170
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 5,8,3511.33,1373
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 5,All grade steps,3271.8,3570
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 6,1,3473.49,256
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 6,2,3384.74,254
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 6,3,3617.2,258
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 6,4,3525.25,188
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 6,5,3790.45,152
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 6,6,4113.07,127
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 6,7,4035.41,90
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 6,8,4260.74,73
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 6,9,3890.07,598
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 6,All grade steps,3729.41,1996
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 7,1,4095.41,183
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 7,2,4142.66,201
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 7,3,4234.58,213
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 7,4,4339.25,136
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 7,5,4268.95,101
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 7,6,4630.49,102
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 7,7,4558.99,67
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 7,8,4704.55,50
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 7,9,4485.23,499
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 7,All grade steps,4356.55,1553
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 8a,1,5125.58,31
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 8a,2,4773.75,34
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 8a,3,4951.26,31
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 8a,4,5041.48,26
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 8a,5,4711.98,17
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 8a,6,5083.17,99
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 8a,All grade steps,4996.24,238
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 8b,1,5817.2,11
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 8b,2,6109.4,10
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 8b,3,5800.77,14
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 8b,6,6311.9,27
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 8b,All grade steps,6066.81,69
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Band 8c,All grade steps,7084.99,14
2025-07-31,PUBGRP_020_EARNINGS,12,"Hotel, property & estates",Non AfC band,Unknown,1996.79,6063
2025-07-31,PUBGRP_020_EARNINGS,13,Unknown classification,All AfC bands,All grade steps,2947.49,316
2025-07-31,PUBGRP_020_EARNINGS,13,Unknown classification,Band 3,1,2322.09,43
2025-07-31,PUBGRP_020_EARNINGS,13,Unknown classification,Band 3,2,2237.21,36
2025-07-31,PUBGRP_020_EARNINGS,13,Unknown classification,Band 3,3,2221.74,19
2025-07-31,PUBGRP_020_EARNINGS,13,Unknown classification,Band 3,7,2014.71,46
2025-07-31,PUBGRP_020_EARNINGS,13,Unknown classification,Band 3,All grade steps,2180.72,161
2025-07-31,PUBGRP_020_EARNINGS,13,Unknown classification,Band 4,1,2639.47,21
2025-07-31,PUBGRP_020_EARNINGS,13,Unknown classification,Band 4,All grade steps,2570.9,30
2025-07-31,PUBGRP_020_EARNINGS,13,Unknown classification,Band 8d,6,3605.74,48
2025-07-31,PUBGRP_020_EARNINGS,13,Unknown classification,Band 8d,All grade steps,3478.07,58
2025-07-31,PUBGRP_020_EARNINGS,13,Unknown classification,Band 9,6,5903.1,22
2025-07-31,PUBGRP_020_EARNINGS,13,Unknown classification,Band 9,All grade steps,5467.04,27
2025-07-31,PUBGRP_020_EARNINGS,13,Unknown classification,Non AfC band,Unknown,3931.29,15
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,All AfC bands,All grade steps,3461.4,1377224
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 1,1,1460.4,25
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 1,2,1538.29,2092
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 1,All grade steps,1537.37,2117
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 2,1,1940.24,26730
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 2,2,1985.23,19792
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 2,3,1990.73,19008
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 2,4,1909.7,11921
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 2,5,1897.16,6786
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 2,6,1967.86,6992
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 2,7,1838.4,64515
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 2,All grade steps,1909.19,155577
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 2,Unknown,1941.36,15
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 3,1,2193.23,38970
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 3,2,2255.46,39887
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 3,3,2452.91,35350
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 3,4,2456.21,25501
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 3,5,2451.49,19541
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 3,6,2410.64,10585
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 3,7,2291.22,85433
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 3,All grade steps,2328.25,255129
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 3,Unknown,2305.84,25
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 4,1,2602.96,23337
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 4,2,2601.03,18890
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 4,3,2565.71,17846
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 4,4,2769.52,13204
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 4,5,2738.8,7766
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 4,6,2707.54,5658
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 4,7,2588.09,47719
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 4,All grade steps,2622.02,134386
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 4,Unknown,2509.45,15
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 5,1,3116.85,46373
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 5,2,3238.2,46287
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 5,3,3450.38,34954
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 5,4,3430.33,26719
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 5,5,3760.02,16978
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 5,6,3734.04,13807
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 5,7,3728.42,10358
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 5,8,3290.1,80591
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 5,All grade steps,3354.46,276024
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 5,Unknown,3021.65,21
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 6,1,3798.16,37334
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 6,2,3835.93,35188
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 6,3,3968.34,30907
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 6,4,3901.95,25144
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 6,5,3826.1,17144
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 6,6,4241.92,13517
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 6,7,4181.67,9229
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 6,8,4140.5,6442
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 6,9,3890.99,88236
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 6,All grade steps,3913.83,262950
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 6,Unknown,3528.91,22
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 7,1,4402.49,21381
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 7,2,4460.27,21464
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 7,3,4672.87,21359
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 7,4,4654.3,19028
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 7,5,4557.62,13219
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 7,6,4923.04,9990
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 7,7,4897.34,6787
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 7,8,4915.27,4032
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 7,9,4581.56,55385
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 7,All grade steps,4608.31,172413
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 7,Unknown,4930.03,13
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 8a,1,5065.51,9093
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 8a,2,5148.15,8957
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 8a,3,5386.67,9024
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 8a,4,5373.35,8019
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 8a,5,5308.95,5440
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 8a,6,5427.21,26107
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 8a,All grade steps,5326.76,66547
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 8b,1,5761.03,3408
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 8b,2,5886.49,3405
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 8b,3,6255.56,3696
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 8b,4,6382.95,3110
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 8b,5,6292.8,1977
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 8b,6,6695.08,9622
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 8b,All grade steps,6334.52,25181
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 8c,1,7041.3,1700
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 8c,2,7108.44,1700
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 8c,3,7621.43,1873
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 8c,4,7628.84,1505
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 8c,5,7500.56,1001
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 8c,6,8144.61,4918
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 8c,All grade steps,7676.93,12684
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 8d,1,8299.49,796
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 8d,2,8527.98,710
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 8d,3,9203.48,813
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 8d,4,9157.72,653
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 8d,5,9234.14,397
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 8d,6,9637.39,2460
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 8d,All grade steps,9184.18,5826
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 9,1,10294.9,419
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 9,2,10439.17,392
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 9,3,11071.54,455
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 9,4,11529.85,321
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 9,5,11107.99,182
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 9,6,11794.53,1477
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Band 9,All grade steps,11279.03,3250
2025-08-31,PUBGRP_020_EARNINGS,1,All staff groups,Non AfC band,Unknown,4555.01,15227
2025-08-31,PUBGRP_020_EARNINGS,2,Nurses & health visitors,All AfC bands,All grade steps,4022.45,406070
2025-08-31,PUBGRP_020_EARNINGS,2,Nurses & health visitors,Band 4,1,3225.97,49
2025-08-31,PUBGRP_020_EARNINGS,2,Nurses & health visitors,Band 4,2,2817.98,25
2025-08-31,PUBGRP_020_EARNINGS,2,Nurses & health visitors,Band 4,3,2891.34,37
2025-08-31,PUBGRP_020_EARNINGS,2,Nurses & health visitors,Band 4,4,2892.09,18
2025-08-31,PUBGRP_020_EARNINGS,2,Nurses & health visitors,Band 4,7,2686.17,18
2025-08-31,PUBGRP_020_EARNINGS,2,Nurses & health visitors,Band 4,All grade steps,2944.16,161
2025-08-31,PUBGRP_020_EARNINGS,2,Nurses & health visitors,Band 5,1,3190.05,23466
2025-08-31,PUBGRP_020_EARNINGS,2,Nurses & health visitors,Band 5,2,3321.72,27854
2025-08-31,PUBGRP_020_EARNINGS,2,Nurses & health visitors,Band 5,3,3568.68,22194
2025-08-31,PUBGRP_020_EARNINGS,2,Nurses & health visitors,Band 5,4,3535.23,17635
2025-08-31,PUBGRP_020_EARNINGS,2,Nurses & health visitors,Band 5,5,3855.85,11798
2025-08-31,PUBGRP_020_EARNINGS,2,Nurses & health visitors,Band 5,6,3809.93,9768
2025-08-31,PUBGRP_020_EARNINGS,2,Nurses & health visitors,Band 5,7,3744.96,6947
2025-08-31,PUBGRP_020_EARNINGS,2,Nurses & health visitors,Band 5,8,3271.08,56930
2025-08-31,PUBGRP_020_EARNINGS,2,Nurses & health visitors,Band 5,All grade steps,3420.32,176564
2025-08-31,PUBGRP_020_EARNINGS,2,Nurses & health visitors,Band 5,Unknown,2724.41,12
2025-08-31,PUBGRP_020_EARNINGS,2,Nurses & health visitors,Band 6,1,3783.07,16346
2025-08-31,PUBGRP_020_EARNINGS,2,Nurses & health visitors,Band 6,2,3826.29,16333
2025-08-31,PUBGRP_020_EARNINGS,2,Nurses & health visitors,Band 6,3,3964.81,14934
2025-08-31,PUBGRP_020_EARNINGS,2,Nurses & health visitors,Band 6,4,3896.39,13119
2025-08-31,PUBGRP_020_EARNINGS,2,Nurses & health visitors,Band 6,5,3812.22,8958
2025-08-31,PUBGRP_020_EARNINGS,2,Nurses & health visitors,Band 6,6,4201.25,6691
2025-08-31,PUBGRP_020_EARNINGS,2,Nurses & health visitors,Band 6,7,4222.52,4243
2025-08-31,PUBGRP_020_EARNINGS,2,Nurses & health visitors,Band 6,8,4119.13,2480
2025-08-31,PUBGRP_020_EARNINGS,2,Nurses & health visitors,Band 6,9,3927.83,45101
2025-08-31,PUBGRP_020_EARNINGS,2,Nurses & health visitors,Band 6,All grade steps,3919.43,128136
2025-08-31,PUBGRP_020_EARNINGS,2,Nurses & health visitors,Band 7,1,4442.36,8095
2025-08-31,PUBGRP_020_EARNINGS,2,Nurses & health visitors,Band 7,2,4503.98,8853
2025-08-31,PUBGRP_020_EARNINGS,2,Nurses & health visitors,Band 7,3,4744.74,9245
2025-08-31,PUBGRP_020_EARNINGS,2,Nurses & health visitors,Band 7,4,4730.51,8481
2025-08-31,PUBGRP_020_EARNINGS,2,Nurses & health visitors,Band 7,5,4652.9,5804
2025-08-31,PUBGRP_020_EARNINGS,2,Nurses & health visitors,Band 7,6,5021.59,4362
2025-08-31,PUBGRP_020_EARNINGS,2,Nurses & health visitors,Band 7,7,5018.22,2734
2025-08-31,PUBGRP_020_EARNINGS,2,Nurses & health visitors,Band 7,8,4951.96,1483
2025-08-31,PUBGRP_020_EARNINGS,2,Nurses & health visitors,Band 7,9,4639.98,24330
2025-08-31,PUBGRP_020_EARNINGS,2,Nurses & health visitors,Band 7,All grade steps,4673.39,73330
2025-08-31,PUBGRP_020_EARNINGS,2,Nurses & health visitors,Band 8a,1,5247.0,2893
2025-08-31,PUBGRP_020_EARNINGS,2,Nurses & health visitors,Band 8a,2,5336.46,2975
2025-08-31,PUBGRP_020_EARNINGS,2,Nurses & health visitors,Band 8a,3,5572.72,2986
2025-08-31,PUBGRP_020_EARNINGS,2,Nurses & health visitors,Band 8a,4,5595.05,2774
2025-08-31,PUBGRP_020_EARNINGS,2,Nurses & health visitors,Band 8a,5,5537.63,1973
2025-08-31,PUBGRP_020_EARNINGS,2,Nurses & health visitors,Band 8a,6,5596.96,7894
2025-08-31,PUBGRP_020_EARNINGS,2,Nurses & health visitors,Band 8a,All grade steps,5507.12,21487
2025-08-31,PUBGRP_020_EARNINGS,2,Nurses & health visitors,Band 8b,1,5988.46,684
2025-08-31,PUBGRP_020_EARNINGS,2,Nurses & health visitors,Band 8b,2,6093.42,737
2025-08-31,PUBGRP_020_EARNINGS,2,Nurses & health visitors,Band 8b,3,6424.71,843
2025-08-31,PUBGRP_020_EARNINGS,2,Nurses & health visitors,Band 8b,4,6775.44,673
2025-08-31,PUBGRP_020_EARNINGS,2,Nurses & health visitors,Band 8b,5,6533.29,381
2025-08-31,PUBGRP_020_EARNINGS,2,Nurses & health visitors,Band 8b,6,6808.98,1592
2025-08-31,PUBGRP_020_EARNINGS,2,Nurses & health visitors,Band 8b,All grade steps,6495.3,4910
2025-08-31,PUBGRP_020_EARNINGS,2,Nurses & health visitors,Band 8c,1,7286.33,344
2025-08-31,PUBGRP_020_EARNINGS,2,Nurses & health visitors,Band 8c,2,7341.13,318
2025-08-31,PUBGRP_020_EARNINGS,2,Nurses & health visitors,Band 8c,3,8121.11,336
2025-08-31,PUBGRP_020_EARNINGS,2,Nurses & health visitors,Band 8c,4,7842.49,296
2025-08-31,PUBGRP_020_EARNINGS,2,Nurses & health visitors,Band 8c,5,7679.24,193
2025-08-31,PUBGRP_020_EARNINGS,2,Nurses & health visitors,Band 8c,6,8079.19,557
2025-08-31,PUBGRP_020_EARNINGS,2,Nurses & health visitors,Band 8c,All grade steps,7765.78,2044
2025-08-31,PUBGRP_020_EARNINGS,2,Nurses & health visitors,Band 8d,1,8453.2,165
