DATA_MONTH,DATA_LEVEL,NHSE_REGION_CODE,NHSE_REGION_NAME,ICS_CODE,ICS_NAME,ORG_CODE,ORG_NAME,MAIN_STAFF_GROUP,STAFF_GROUP_1,CARE_SETTING_OR_SPECIALTY,PRIMARY_AREA_OF_WORK,SECONDARY_AREA_OF_WORK,TERTIARY_AREA_OF_WORK,MENTAL_HEALTH_CLASSIFICATION,FTE
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,Nurses & health visitors,Other Mental Health,Mental Health,Mental Health Primary Care,Mental Health - Community,Mental Health Area of Work and Occupation Code,60.95235
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,Nurses & health visitors,Other Mental Health,Primary Care,Community Health Services,Community Health Services,Mental Health Occupation Code,2.6
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,Nurses & health visitors,Other Mental Health,Primary Care,Primary Care,Primary Care,Mental Health Occupation Code,0.96
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,Nurses & health visitors,Other Mental Health,Psychiatry,Child and Adolescent Psychiatry,Child and Adolescent Psychiatry,Mental Health Area of Work and Occupation Code,31.94
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,Nurses & health visitors,Other Mental Health,Psychiatry,Forensic Psychiatry,Forensic Psychiatry,Mental Health Area of Work and Occupation Code,112.31468
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,Nurses & health visitors,Other Mental Health,Psychiatry,General Psychiatry,General Psychiatry,Mental Health Area of Work and Occupation Code,2.66
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,Nurses & health visitors,Other Mental Health,Psychiatry,General Psychiatry,Liaison Psychiatry,Mental Health Area of Work and Occupation Code,21.092
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,Nurses & health visitors,Other Mental Health,Psychiatry,General Psychiatry,Rehabilitation Psychiatry,Mental Health Area of Work and Occupation Code,14.14667
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,Nurses & health visitors,Other Mental Health,Psychiatry,Old Age Psychiatry,Old Age Psychiatry,Mental Health Area of Work and Occupation Code,89.47999
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,Nurses & health visitors,Other Mental Health,Psychiatry,Psychiatry,Psychiatry,Mental Health Area of Work and Occupation Code,156.88667
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,Nurses & health visitors,School Nursing,Psychiatry,Child and Adolescent Psychiatry,Child and Adolescent Psychiatry,Mental Health Area of Work,3.0
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Applied Psychology,Corporate,Clinical Governance,Quality and Patient Care,Mental Health Occupation Code,0.88
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Applied Psychology,Medicine,Paediatrics,Paediatric Community Child Health,Mental Health Occupation Code,0.10667
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Applied Psychology,Medicine,Palliative Medicine,Palliative Medicine,Mental Health Occupation Code,2.0
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Applied Psychology,Medicine,Rehabilitation,Neurorehabilitation,Mental Health Occupation Code,5.10667
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Applied Psychology,Mental Health,Learning Disability Other,Learning Disability Mental Health,Mental Health Area of Work and Occupation Code,8.46667
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Applied Psychology,Mental Health,Learning Disability Other,Learning Disability Other,Mental Health Area of Work and Occupation Code,2.0
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Applied Psychology,Mental Health,Mental Health,Mental Health,Mental Health Area of Work and Occupation Code,4.0
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Applied Psychology,Mental Health,Mental Health,Mental Health Early Intervention in Psychosis,Mental Health Area of Work and Occupation Code,1.0
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Applied Psychology,Mental Health,Mental Health,Mental Health Eating Disorders,Mental Health Area of Work and Occupation Code,3.2
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Applied Psychology,Mental Health,Mental Health,Mental Health Forensic,Mental Health Area of Work and Occupation Code,2.0
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Applied Psychology,Mental Health,Mental Health,Mental Health Liaison,Mental Health Area of Work and Occupation Code,0.8
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Applied Psychology,Mental Health,Mental Health,Mental Health Perinatal Care,Mental Health Area of Work and Occupation Code,5.12
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Applied Psychology,Mental Health,Mental Health Adult,Mental Health Adult,Mental Health Area of Work and Occupation Code,14.77333
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Applied Psychology,Mental Health,Mental Health Adult,Mental Health Older People,Mental Health Area of Work and Occupation Code,0.1
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Applied Psychology,Mental Health,Mental Health Child and Adolescent,Mental Health Child and Adolescent,Mental Health Area of Work and Occupation Code,18.64667
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Applied Psychology,Mental Health,Mental Health Primary Care,Mental Health - Community,Mental Health Area of Work and Occupation Code,30.07403
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Applied Psychology,Mental Health,Mental Health Primary Care,Mental Health Primary Care - NHS Talking Therapies for anxiety and depression,Mental Health Area of Work and Occupation Code,10.90667
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Applied Psychology,Primary Care,Community Health Services,Community Health Services,Mental Health Occupation Code,2.96
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Applied Psychology,Primary Care,Community Health Services,Sexual and Reproductive Health,Mental Health Occupation Code,0.8
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Applied Psychology,Primary Care,Primary Care,Primary Care,Mental Health Occupation Code,1.0
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Applied Psychology,Psychiatry,Child and Adolescent Psychiatry,Child and Adolescent Psychiatry,Mental Health Area of Work and Occupation Code,9.96
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Applied Psychology,Psychiatry,Forensic Psychiatry,Forensic Psychiatry,Mental Health Area of Work and Occupation Code,13.49333
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Applied Psychology,Psychiatry,General Psychiatry,General Psychiatry,Mental Health Area of Work and Occupation Code,13.74
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Applied Psychology,Psychiatry,Old Age Psychiatry,Old Age Psychiatry,Mental Health Area of Work and Occupation Code,2.1
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Applied Psychology,Psychiatry,Psychiatry,Psychiatry,Mental Health Area of Work and Occupation Code,14.58266
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Applied Psychology,Surgery,Pain Management,Pain Management,Mental Health Occupation Code,3.7
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Art/Music/Dramatherapy,Mental Health,Learning Disability Other,Learning Disability Mental Health,Mental Health Area of Work and Occupation Code,2.46267
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Art/Music/Dramatherapy,Mental Health,Learning Disability Other,Learning Disability Other,Mental Health Area of Work and Occupation Code,0.8
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Art/Music/Dramatherapy,Mental Health,Mental Health,Mental Health,Mental Health Area of Work and Occupation Code,1.4
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Art/Music/Dramatherapy,Mental Health,Mental Health,Mental Health Forensic,Mental Health Area of Work and Occupation Code,1.14667
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Art/Music/Dramatherapy,Mental Health,Mental Health Adult,Mental Health Adult,Mental Health Area of Work and Occupation Code,2.6
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Art/Music/Dramatherapy,Mental Health,Mental Health Child and Adolescent,Mental Health Child and Adolescent,Mental Health Area of Work and Occupation Code,5.49333
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Art/Music/Dramatherapy,Psychiatry,Child and Adolescent Psychiatry,Child and Adolescent Psychiatry,Mental Health Area of Work and Occupation Code,2.0
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Art/Music/Dramatherapy,Psychiatry,Forensic Psychiatry,Forensic Psychiatry,Mental Health Area of Work and Occupation Code,0.6
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Dietetics,Mental Health,Mental Health,Mental Health Eating Disorders,Mental Health Area of Work,2.8
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Multi-therapies,Mental Health,Mental Health,Mental Health Early Intervention in Psychosis,Mental Health Area of Work,1.0
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Multi-therapies,Mental Health,Mental Health Primary Care,Mental Health - Community,Mental Health Area of Work,15.69333
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Multi-therapies,Mental Health,Mental Health Primary Care,Mental Health Primary Care - NHS Talking Therapies for anxiety and depression,Mental Health Area of Work,1.0
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Multi-therapies,Psychiatry,Child and Adolescent Psychiatry,Child and Adolescent Psychiatry,Mental Health Area of Work,0.8
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Multi-therapies,Psychiatry,General Psychiatry,Liaison Psychiatry,Mental Health Area of Work,1.0
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Multi-therapies,Psychiatry,Old Age Psychiatry,Old Age Psychiatry,Mental Health Area of Work,1.0
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Multi-therapies,Psychiatry,Psychiatry,Psychiatry,Mental Health Area of Work,0.48
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Occupational Therapy,Mental Health,Learning Disability Other,Learning Disability Mental Health,Mental Health Area of Work,12.97867
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Occupational Therapy,Mental Health,Learning Disability Other,Learning Disability Other,Mental Health Area of Work,1.73333
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Occupational Therapy,Mental Health,Mental Health,Mental Health Crisis Care and Home Treatment Team,Mental Health Area of Work,1.6
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Occupational Therapy,Mental Health,Mental Health,Mental Health Early Intervention in Psychosis,Mental Health Area of Work,4.0
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Occupational Therapy,Mental Health,Mental Health,Mental Health Eating Disorders,Mental Health Area of Work,2.0
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Occupational Therapy,Mental Health,Mental Health,Mental Health Forensic,Mental Health Area of Work,3.0
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Occupational Therapy,Mental Health,Mental Health,Mental Health Perinatal Care,Mental Health Area of Work,1.8
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Occupational Therapy,Mental Health,Mental Health Adult,Mental Health Adult,Mental Health Area of Work,7.2
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Occupational Therapy,Mental Health,Mental Health Adult,Mental Health Older People,Mental Health Area of Work,2.0
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Occupational Therapy,Mental Health,Mental Health Child and Adolescent,Mental Health Child and Adolescent,Mental Health Area of Work,10.8
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Occupational Therapy,Mental Health,Mental Health Primary Care,Mental Health - Community,Mental Health Area of Work,21.29999
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Occupational Therapy,Mental Health,Mental Health Primary Care,Mental Health Primary Care,Mental Health Area of Work,0.8
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Occupational Therapy,Psychiatry,Child and Adolescent Psychiatry,Child and Adolescent Psychiatry,Mental Health Area of Work,25.24001
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Occupational Therapy,Psychiatry,Forensic Psychiatry,Forensic Psychiatry,Mental Health Area of Work,2.8
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Occupational Therapy,Psychiatry,General Psychiatry,Rehabilitation Psychiatry,Mental Health Area of Work,1.0
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Occupational Therapy,Psychiatry,Old Age Psychiatry,Old Age Psychiatry,Mental Health Area of Work,3.25333
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Occupational Therapy,Psychiatry,Psychiatry,Psychiatry,Mental Health Area of Work,9.4
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Operating Theatres,Psychiatry,General Psychiatry,General Psychiatry,Mental Health Area of Work,1.0
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Other ST&T Staff,Mental Health,Mental Health,Mental Health Early Intervention in Psychosis,Mental Health Area of Work,0.6
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Other ST&T Staff,Mental Health,Mental Health Adult,Mental Health Older People,Mental Health Area of Work,1.0
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Other ST&T Staff,Mental Health,Mental Health Child and Adolescent,Mental Health Child and Adolescent,Mental Health Area of Work,5.0
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Other ST&T Staff,Psychiatry,Child and Adolescent Psychiatry,Child and Adolescent Psychiatry,Mental Health Area of Work,2.6
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Other ST&T Staff,Psychiatry,Psychiatry,Psychiatry,Mental Health Area of Work,0.6
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Pharmacy,Mental Health,Mental Health,Mental Health Crisis Care and Home Treatment Team,Mental Health Area of Work,1.0
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Pharmacy,Mental Health,Mental Health Adult,Mental Health Adult,Mental Health Area of Work,2.0
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Pharmacy,Mental Health,Mental Health Primary Care,Mental Health Primary Care,Mental Health Area of Work,0.8
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Physiotherapy,Mental Health,Learning Disability Other,Learning Disability Mental Health,Mental Health Area of Work,7.36
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Physiotherapy,Mental Health,Mental Health Adult,Mental Health Adult,Mental Health Area of Work,1.85333
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Physiotherapy,Mental Health,Mental Health Primary Care,Mental Health - Community,Mental Health Area of Work,1.6
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Physiotherapy,Psychiatry,Child and Adolescent Psychiatry,Child and Adolescent Psychiatry,Mental Health Area of Work,13.35334
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Physiotherapy,Psychiatry,Psychiatry,Psychiatry,Mental Health Area of Work,1.8
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Psychological Therapy,Clinical Support,Prosthetics and Orthotics,Prosthetics and Orthotics,Mental Health Occupation Code,0.5
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Psychological Therapy,Clinical Support,Social Services,Social Services,Mental Health Occupation Code,1.0
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Psychological Therapy,Corporate,Education,Education,Mental Health Occupation Code,0.30667
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Psychological Therapy,Medicine,Paediatrics,Paediatric Community Child Health,Mental Health Occupation Code,1.0
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Psychological Therapy,Medicine,Palliative Medicine,Palliative Medicine,Mental Health Occupation Code,0.56
2025-10-31,Organisation,Y59,South East,QRL,Hampshire and Isle of Wight,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Professionally qualified clinical staff,"Scientific, therapeutic & technical staff",Psychological Therapy,Mental Health,Learning Disability Other,Learning Disability Mental Health,Mental Health Area of Work and Occupation Code,1.0
